1947	1	1	0	0	0	15.0000	11.2500	6.2300	0.7600	2.2200	2.0600	-5.2400	-6.1700	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	2	0	0	0	14.4400	10.6900	5.6700	0.2000	1.6700	1.5100	-5.7900	-6.7200	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	3	0	0	0	14.4400	10.6900	5.6700	0.2000	-2.2200	-2.3800	-9.6800	-10.6100	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	4	0	0	0	21.6700	17.9200	12.9000	7.4300	0.0000	-0.1600	-7.4600	-8.3900	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	5	0	0	0	22.7800	19.0300	14.0100	8.5400	2.7800	2.6200	-4.6800	-5.6100	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	6	0	0	0	16.6700	12.9200	7.9000	2.4300	3.8900	3.7300	-3.5700	-4.5000	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	7	0	0	0	20.0000	16.2500	11.2300	5.7600	5.0000	4.8400	-2.4600	-3.3900	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	8	0	0	0	21.6700	17.9200	12.9000	7.4300	2.2200	2.0600	-5.2400	-6.1700	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	9	0	0	0	21.6700	17.9200	12.9000	7.4300	2.7800	2.6200	-4.6800	-5.6100	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	10	0	0	0	21.6700	17.9200	12.9000	7.4300	2.7800	2.6200	-4.6800	-5.6100	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	11	0	0	0	19.4400	15.6900	10.6700	5.2000	3.8900	3.7300	-3.5700	-4.5000	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	12	0	0	0	10.0000	6.2500	1.2300	-4.2400	1.6700	1.5100	-5.7900	-6.7200	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	13	0	0	0	13.8900	10.1400	5.1200	-0.3500	6.6700	6.5100	-0.7900	-1.7200	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	14	0	0	0	12.2200	8.4700	3.4500	-2.0200	3.3300	3.1700	-4.1300	-5.0600	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	15	0	0	0	13.8900	10.1400	5.1200	-0.3500	0.0000	-0.1600	-7.4600	-8.3900	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	16	0	0	0	16.1100	12.3600	7.3400	1.8700	-1.6700	-1.8300	-9.1300	-10.0600	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	17	0	0	0	20.5600	16.8100	11.7900	6.3200	5.5600	5.4000	-1.9000	-2.8300	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	18	0	0	0	20.0000	16.2500	11.2300	5.7600	1.1100	0.9500	-6.3500	-7.2800	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	19	0	0	0	19.4400	15.6900	10.6700	5.2000	1.1100	0.9500	-6.3500	-7.2800	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	20	0	0	0	24.4400	20.6900	15.6700	10.2000	1.1100	0.9500	-6.3500	-7.2800	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	21	0	0	0	23.8900	20.1400	15.1200	9.6500	3.8900	3.7300	-3.5700	-4.5000	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	22	0	0	0	23.8900	20.1400	15.1200	9.6500	3.8900	3.7300	-3.5700	-4.5000	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	23	0	0	0	22.2200	18.4700	13.4500	7.9800	2.7800	2.6200	-4.6800	-5.6100	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	24	0	0	0	24.4400	20.6900	15.6700	10.2000	4.4400	4.2800	-3.0200	-3.9500	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	25	0	0	0	28.8900	25.1400	20.1200	14.6500	5.5600	5.4000	-1.9000	-2.8300	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	26	0	0	0	25.0000	21.2500	16.2300	10.7600	6.1100	5.9500	-1.3500	-2.2800	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	27	0	0	0	20.5600	16.8100	11.7900	6.3200	4.4400	4.2800	-3.0200	-3.9500	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	28	0	0	0	11.1100	7.3600	2.3400	-3.1300	6.6700	6.5100	-0.7900	-1.7200	0.0600	0.0000	-901.0000	-901.0000	-901.0000
1947	1	29	0	0	0	12.7800	9.0300	4.0100	-1.4600	-1.1100	-1.2700	-8.5700	-9.5000	0.1500	0.0000	-901.0000	-901.0000	-901.0000
1947	1	30	0	0	0	15.5600	11.8100	6.7900	1.3200	-0.5600	-0.7200	-8.0200	-8.9500	0.0000	0.0000	-901.0000	-901.0000	-901.0000
1947	1	31	0	0	0	20.5600	16.8100	11.7900	6.3200	0.5600	0.4000	-6.9000	-7.8300	0.0000	0.0000	-901.0000	-901.0000	-901.0000
